date,file,distance,elev,leadtime,spott,spotrh,spotwmax,spotrherr,obt,obrh,obwmax,ndfdt,ndfdrh,ndfdrherr,ndfdwmax,ndfdspotrh,rtmat,rtmarh,rtmawmax,rtmarherr,lat,lon,stnused
1104051702,FWS.IND.20110405.DECKA.01.20110405.170221.178533510,10,33,16,12.2222222222,31,6.25856,-1.0,12.2222222222,32.0,3.1278221952,11.649987793,32.0998397648,0.0998397647814,7.2,1.09983976478,11.8678527832,33.4865068471,6.05124,-2.48650684711,39.08083,-86.34528,HDRI3
