date,file,distance,elev,leadtime,spott,spotrh,spotwmax,spotrherr,obt,obrh,obwmax,ndfdt,ndfdrh,ndfdrherr,ndfdwmax,ndfdspotrh,rtmat,rtmarh,rtmawmax,rtmarherr,lat,lon,stnused
1202131341,FWS.AKQ.20120213.UNIT3.01.20120213.134110.682598201,6,4,139,5.0,30,4.4704,1.0,7.22222222222,29.0,4.9180888464,5.55001220703,27.6917152191,-1.30828478088,5.69857,-2.30828478088,7.37270507813,32.946060832,5.9817,-2.946060832,38.39389,-76.07389,BLWM2
1202101504,FWS.AKQ.20120210.Q2COL.01.20120210.150419.928601982,11,1,56,10.5555555556,43,4.4704,-5.0,8.88888888889,48.0,3.1278221952,9.31411132813,47.3374207776,-0.662579222419,3.77888,4.33742077758,8.27645263672,68.6077377914,4.20856,-25.6077377914,38.358,-76.016,BLWM2
1202101539,FWS.AKQ.20120210.APNAP.01.20120210.153905.479922591,6,-49,171,13.3333333333,36,4.4704,-18.08,12.0,54.08,5.1444444,13.35,38.3513983676,-15.7286016324,4.6,2.35139836761,10.7969909668,54.7335028981,3.16177,-18.7335028981,36.66417,-76.84833,KFKN
1202091410,FWS.AKQ.20120209.FISHI.01.20120209.141056.290586840,11,2,110,8.33333333333,33,5.81152,-5.0,7.22222222222,38.0,4.4705221836,7.17922363281,41.3051760482,3.30517604819,5.8199,8.30517604819,6.46303710938,45.9919544452,9.60743,-12.9919544452,38.358,-76.016,BLWM2
1202081424,FWS.AKQ.20120208.SHORT.01.20120208.142412.739353759,8,3,96,6.66666666667,53,4.02336,-18.0,6.11111111111,71.0,3.1278221952,7.47420654297,56.8582495103,-14.1417504897,4.6,3.85824951034,6.05877075195,71.6438563759,5.23926,-18.6438563759,38.37861,-76.06,BLWM2
1202071219,FWS.AKQ.20120207.ROBBI.01.20120207.121912.051587380,8,3,221,11.1111111111,44,4.02336,6.0,12.2222222222,38.0,4.9180888464,10.7877441406,47.0782536157,9.07825361568,4.6,3.07825361568,10.5446716309,49.7167019045,5.61847,-5.71670190453,38.37861,-76.06,BLWM2
1202061516,FWS.AKQ.20120206.UNITE.01.20120206.151655.337434323,23,4,104,10.0,45,4.02336,2.0,10.0,43.0,4.0229555208,8.85,43.1291105296,0.129110529599,4.6,-1.8708894704,9.16723022461,59.9262785624,6.59141,-14.9262785624,38.2401,-76.0618,BLWM2
1202041253,FWS.AKQ.20120204.COLES.01.20120204.125313.244215325,25,2,12,10.5555555556,47,4.4704,-25.0,7.22222222222,72.0,2.6802555324,9.26848754883,52.7587121674,-19.2412878326,3.40799,5.75871216742,7.28218994141,73.7816599793,6.25492,-26.7816599793,38.22,-76.04,BLWM2
1202031427,FWS.AKQ.20120203.1AKUE.01.20120203.142717.736880136,22,3,63,7.22222222222,39,5.81152,-6.0,8.88888888889,45.0,4.9180888464,6.64998779297,45.3113971746,0.311397174571,6.0179,6.31139717457,7.75447998047,53.1168289046,6.9566,-14.1168289046,38.25,-76.14,BLWM2
1202031308,FWS.AKQ.20120203.1AKUE.01.20120203.130855.315226156,22,3,142,7.22222222222,41,7.15264,-4.0,8.88888888889,45.0,4.9180888464,6.64998779297,45.3113971746,0.311397174571,6.0179,4.31139717457,7.75447998047,53.1168289046,6.9566,-12.1168289046,38.25,-76.14,BLWM2
1202011318,FWS.AKQ.20120201.Q2___.01.20120201.131816.272167982,25,3,162,19.4444444444,35,6.7056,-1.0,19.4444444444,36.0,3.575388858,18.4291320801,39.2026490155,3.20264901549,6.10435,4.20264901549,13.4765563965,60.3204803546,7.65901,-25.3204803546,38.22,-76.04,BLWM2
1201311101,FWS.AKQ.20120131.REIDM.01.20120131.110101.646607691,15,0,239,17.7777777778,27,5.81152,-4.0,17.2222222222,31.0,7.5983443788,17.4993225098,28.1316564952,-2.86834350484,6.7,1.13165649516,14.3174072266,49.8814958857,7.97203,-22.8814958857,36.5423,-75.98193,BBYV2
1201311326,FWS.AKQ.20120131.UNITQ.01.20120131.132638.307811331,24,4,154,18.3333333333,30,6.25856,-6.0,15.5555555556,36.0,4.0229555208,16.0598693848,36.4294544195,0.429454419514,6.53904,6.42945441951,12.5699401855,53.3585185167,7.05817,-23.3585185167,38.2251,-76.0406,BLWM2
1201301344,FWS.AKQ.20120130.THORO.01.20120130.134427.186516521,12,14,136,7.77777777778,24,5.81152,1.3,7.8,22.7,7.7166666,7.24999389648,25.638480895,2.93848089505,6.66224,1.63848089505,7.2247253418,27.2890442387,6.55089,-3.28904423866,38.2454,-75.5939,KSBY
1201201151,FWS.AKQ.20120120.COLES.01.20120120.115125.012635319,6,1,249,4.44444444444,48,5.81152,20.0,2.77777777778,28.0,4.9180888464,3.85,52.0554900572,24.0554900572,6.48352,4.05549005718,2.55645141602,43.046503468,6.39389,4.95349653202,38.3888,-76.10895,BLWM2
1201191504,FWS.AKQ.20120119.BACKG.01.20120119.150416.496375330,7,1,56,6.11111111111,31,4.02336,-8.0,4.44444444444,39.0,4.0229555208,6.14998779297,31.3726882302,-7.62731176977,4.64847,0.372688230226,5.97774658203,42.2868842693,5.25011,-11.2868842693,38.38749,-76.04834,BLWM2
